C_invoice,Numero documento,Lote,Monto
1715791,1176315,1353765, 52.00
1715795,1176319,1353773, 52.00
1715806,1176323,1353781, 109.00
1715809,1176325,1353784, 52.00
1715811,1176326,1353785, 148.00
1715813,1176328,1353787, 74.00
1715818,1176330,1353793, 109.00
1715819,1176331,1353794, 74.00
1715820,1176332,1353795, 52.00
1715824,1176335,1353799, 28.00
1715825,1176336,1353800, 109.00
1715828,1176338,1353803, 66.00
1724333,1179754,1360465, 109.00
1715830,1176339,1353804, 42.00
1715833,1176340,1353808, 39.00
1715839,1176345,1353815, 260.00
1715840,1176346,1353817, 66.00
1715844,1176348,1353819, 109.00
1715848,1176350,1353823, 109.00
1715855,1176353,1353829, 104.00
1715856,1176354,1353831, 39.00
1715861,1176358,1353835, 78.00
1715863,1176360,1353837, 74.00
1715865,1176362,1353840, 52.00
1715868,1176364,1353843, 52.00
1715872,1176367,1353847, 104.00
1715873,1176368,1353848, 66.00
1715875,1176370,1353850, 112.00
1715878,1176372,1353853, 78.00
1732960,1183453,1369000, 109.00
1715883,1176376,1353858, 39.00
1715886,1176378,1353862, 39.00
1715892,1176381,1353867, 66.00
1715895,1176383,1353870, 74.00
1715897,1176385,1353872, 52.00
1715898,1176386,1353875, 112.00
1715896,1176384,1353871, 74.00
1715900,1176388,1353876, 74.00
1715902,1176389,1353877, 52.00
1715903,1176390,1353878, 39.00
1715906,1176393,1353881, 26.00
1715904,1176391,1353879, 26.00
1715946,1176420,1353921, 104.00
1715936,1176414,1353911, 52.00
1715920,1176400,1353895, 52.00
1715925,1176404,1353900, 78.00
1723719,1179346,1359908, 109.00
1715933,1176411,1353908, 52.00
1715934,1176412,1353909, 42.00
1715943,1176418,1353918, 52.00
1715939,1176415,1353916, 26.00
1715942,1176417,1353917, 26.00
1715944,1176419,1353920, 39.00
1715947,1176421,1353922, 52.00
1715949,1176422,1353923, 26.00
1715953,1176425,1353929, 74.00
1715951,1176423,1353927, 26.00
1715957,1176428,1353932, 52.00
1715956,1176427,1353931, 74.00
1715960,1176431,1353934, 104.00
1715979,1176441,1353955, 25.00
1715973,1176438,1353948, 52.00
1715975,1176439,1353950, 39.00
1715976,1176440,1353952, 148.00
1732962,1183455,1369003, 156.00
1715982,1176443,1353957, 74.00
1715987,1176446,1353962, 39.00
1715995,1176451,1353970, 74.00
1716014,1176461,1353990, 109.00
1716015,1176462,1353993, 78.00
1731782,1182537,1367868, 52.00
1716022,1176468,1354000, 78.00
1716032,1176473,1354008, 52.00
1716028,1176472,1354005, 974.00
1724308,1179738,1360443, 156.00
1716040,1176478,1354019, 66.00
1716039,1176477,1354018, 109.00
1716043,1176481,1354023, 52.00
1716045,1176483,1354024, 52.00
1716046,1176484,1354027, 39.00
1716056,1176490,1354036, 109.00
1716058,1176492,1354040, 52.00
1716061,1176493,1354038, 148.00
1716064,1176495,1354044, 148.00
1716072,1176500,1354052, 56.00
1716073,1176501,1354053, 74.00
1716074,1176502,1354054, 109.00
1732624,1183188,1368684, 78.00
1716077,1176504,1354058, 39.00
1716079,1176505,1354059, 39.00
1716083,1176509,1354063, 39.00
1716088,1176514,1354068, 66.00
1716084,1176510,1354064, 74.00
1716086,1176512,1354066, 74.00
1716087,1176513,1354067, 74.00
1716091,1176517,1354071, 26.00
1716094,1176519,1354074, 39.00
1716111,1176531,1354091, 132.00
1716095,1176520,1354076, 52.00
1716097,1176521,1354077, 112.00
1732820,1183345,1368874, 26.00
1716098,1176522,1354078, 52.00
1716102,1176524,1354082, 74.00
1716105,1176526,1354084, 182.00
1716107,1176527,1354088, 52.00
1729444,1181629,1365545, 52.00
1716112,1176532,1354092, 52.00
1716121,1176538,1354104, 52.00
1716126,1176542,1354109, 66.00
1716128,1176543,1354111, 78.00
1716132,1176544,1354116, 104.00
1716137,1176547,1354121, 52.00
1716142,1176552,1354127, 78.00
1716144,1176553,1354128, 104.00
1716141,1176551,1354125, 218.00
1716146,1176555,1354130, 39.00
1716168,1176567,1354152, 220.00
1716155,1176561,1354139, 130.00
1716156,1176562,1354140, 74.00
1716162,1176564,1354146, 78.00
1717740,1177230,1354174, 130.00
1717731,1177221,1354162, 28.00
1717734,1177224,1354165, 28.00
1717737,1177227,1354169, 98.00
1717739,1177229,1354173, 98.00
1717741,1177231,1354177, 52.00
1717744,1177234,1354181, 66.00
1717748,1177236,1354186, 78.00
1717755,1177242,1354197, 104.00
1717761,1177246,1354201, 78.00
1717765,1177249,1354206, 52.00
1717764,1177248,1354204, 130.00
1717762,1177247,1354202, 74.00
1717768,1177251,1354209, 260.00
1717770,1177253,1354211, 132.00
1717769,1177252,1354210, 74.00
1717771,1177254,1354212, 66.00
1717774,1177257,1354216, 109.00
1717775,1177258,1354218, 156.00
1717779,1177261,1354222, 42.00
1717780,1177262,1354229, 52.00
1724337,1179758,1360469, 52.00
1717781,1177263,1354230, 39.00
1717782,1177264,1354241, 52.00
1717784,1177266,1354247, 26.00
1717786,1177268,1354249, 52.00
1717789,1177270,1354251, 26.00
1717792,1177272,1354253, 26.00
1717796,1177276,1354259, 55.00
1717795,1177275,1354258, 58.00
1717798,1177278,1354262, 98.00
1717807,1177284,1354268, 260.00
1717809,1177286,1354270, 104.00
1717808,1177285,1354269, 109.00
1717811,1177287,1354273, 208.00
1739668,1185511,1375607, 39.00
1717813,1177289,1354277, 56.00
1717819,1177294,1354282, 148.00
1717820,1177295,1354283, 78.00
1717846,1177318,1354325, 66.00
1717824,1177299,1354290, 66.00
1717828,1177302,1354294, 52.00
1717836,1177309,1354302, 26.00
1717838,1177311,1354305, 78.00
1729562,1181723,1365665, 78.00
1717844,1177317,1354312, 26.00
1717848,1177320,1354364, 26.00
1716387,1176569,1354607, 104.00
1716569,1176572,1354613, 74.00
1716611,1176576,1354622, 104.00
1716610,1176575,1354621, 66.00
1739828,1185632,1375752, 39.00
1717858,1177329,1354677, 148.00
1716667,1176583,1354678, 148.00
1716668,1176584,1354679, 74.00
1716670,1176585,1354681, 95.00
1716671,1176586,1354682, 95.00
1716676,1176588,1354687, 26.00
1716681,1176589,1354692, 78.00
1716682,1176590,1354693, 21.00
1716683,1176591,1354694, 21.00
1716685,1176592,1354696, 39.00
1716688,1176593,1354699, 98.00
1716690,1176594,1354701, 39.00
1716693,1176597,1354704, 52.00
1716696,1176600,1354707, 39.00
1716697,1176601,1354708, 74.00
1716700,1176603,1354711, 74.00
1716702,1176604,1354713, 78.00
1716708,1176609,1354719, 74.00
1716710,1176611,1354721, 74.00
1716711,1176612,1354722, 39.00
1716712,1176613,1354723, 74.00
1716714,1176615,1354725, 148.00
1716715,1176616,1354726, 66.00
1716716,1176617,1354727, 95.00
1716717,1176618,1354728, 78.00
1716719,1176619,1354730, 39.00
1716721,1176621,1354732, 74.00
1716722,1176622,1354733, 55.00
1716729,1176628,1354740, 28.00
1716734,1176633,1354745, 66.00
1716738,1176637,1354749, 66.00
1716750,1176648,1354762, 42.00
1716753,1176651,1354765, 39.00
1716754,1176652,1354766, 39.00
1716757,1176655,1354769, 74.00
1716756,1176654,1354768, 39.00
1716760,1176658,1354772, 104.00
1716772,1176669,1354784, 66.00
1716767,1176665,1354779, 39.00
1716770,1176667,1354782, 130.00
1716771,1176668,1354783, 148.00
1716774,1176671,1354786, 148.00
1716775,1176672,1354787, 74.00
1716776,1176673,1354788, 78.00
1716780,1176677,1354792, 74.00
1716781,1176678,1354793, 130.00
1716783,1176680,1354795, 78.00
1716782,1176679,1354794, 78.00
1716784,1176681,1354796, 74.00
1716785,1176682,1354797, 148.00
1716786,1176683,1354798, 28.00
1716790,1176687,1354802, 74.00
1716794,1176691,1354806, 974.00
1716799,1176696,1354812, 74.00
1716795,1176692,1354807, 39.00
1716796,1176693,1354808, 66.00
1716817,1176704,1354830, 74.00
1716818,1176705,1354831, 74.00
1716820,1176706,1354832, 148.00
1716822,1176708,1354833, 98.00
1716821,1176707,1354834, 66.00
1716828,1176712,1354840, 78.00
1716832,1176715,1354844, 39.00
1716831,1176714,1354843, 74.00
1716833,1176716,1354845, 126.00
1716836,1176719,1354848, 74.00
1717026,1176878,1355031, 21.00
1716840,1176723,1354852, 39.00
1716838,1176721,1354850, 74.00
1716844,1176727,1354856, 148.00
1716841,1176724,1354853, 66.00
1716842,1176725,1354855, 74.00
1716845,1176728,1354857, 74.00
1716898,1176771,1354910, 74.00
1716846,1176729,1354858, 148.00
1716847,1176730,1354859, 12.00
1716853,1176735,1354865, 39.00
1716848,1176731,1354860, 39.00
1716849,1176732,1354861, 5.00
1716854,1176736,1354866, 78.00
1724616,1179927,1360703, 109.00
1716859,1176738,1354871, 148.00
1716864,1176740,1354875, 26.00
1716866,1176742,1354877, 52.00
1724330,1179751,1360461, 52.00
1716945,1176811,1354953, 52.00
1716872,1176748,1354884, 218.00
1716867,1176743,1354881, 21.00
1716868,1176744,1354882, 109.00
1716871,1176747,1354883, 74.00
1716879,1176754,1354891, 39.00
1716881,1176756,1354893, 74.00
1716886,1176760,1354898, 74.00
1716882,1176757,1354894, 39.00
1716887,1176761,1354899, 78.00
1716888,1176762,1354900, 74.00
1716889,1176763,1354901, 66.00
1716890,1176764,1354902, 39.00
1716893,1176766,1354904, 109.00
1716894,1176767,1354905, 42.00
1716897,1176770,1354908, 74.00
1716896,1176769,1354907, 66.00
1716996,1176854,1355003, 109.00
1716899,1176772,1354909, 74.00
1716907,1176778,1354915, 165.00
1716910,1176781,1354921, 74.00
1716904,1176776,1354916, 95.00
1716903,1176775,1354914, 74.00
1716901,1176774,1354913, 26.00
1716905,1176777,1354912, 39.00
1716914,1176785,1354925, 74.00
1716909,1176780,1354920, 148.00
1716913,1176784,1354924, 74.00
1716922,1176790,1354931, 39.00
1716923,1176791,1354932, 39.00
1716926,1176792,1354934, 78.00
1716927,1176793,1354935, 66.00
1716931,1176797,1354939, 74.00
1716933,1176799,1354941, 39.00
1716937,1176803,1354944, 74.00
1716936,1176802,1354945, 148.00
1716938,1176804,1354946, 148.00
1716939,1176805,1354947, 74.00
1716946,1176812,1354954, 66.00
1716949,1176815,1354956, 39.00
1716955,1176818,1354963, 74.00
1716948,1176814,1354957, 74.00
1716972,1176834,1354982, 39.00
1716970,1176832,1354980, 78.00
1716958,1176821,1354966, 39.00
1717001,1176859,1355009, 39.00
1716962,1176824,1354972, 39.00
1716967,1176829,1354975, 148.00
1716977,1176836,1354985, 39.00
1716994,1176852,1355002, 148.00
1716978,1176837,1354986, 132.00
1730018,1182019,1366100, 98.00
1716984,1176843,1354991, 63.00
1716979,1176838,1354987, 132.00
1716982,1176841,1354990, 66.00
1716983,1176842,1354992, 55.00
1717000,1176858,1355007, 66.00
1716990,1176849,1354998, 148.00
1716995,1176853,1355001, 74.00
1716991,1176850,1354999, 39.00
1716997,1176855,1355004, 148.00
1716998,1176856,1355005, 39.00
1717010,1176867,1355017, 74.00
1717017,1176872,1355022, 165.00
1717192,1177006,1355184, 74.00
1717018,1176873,1355023, 78.00
1717021,1176875,1355026, 74.00
1717022,1176876,1355027, 74.00
1717019,1176874,1355025, 52.00
1717029,1176881,1355034, 39.00
1717025,1176877,1355030, 66.00
1717028,1176880,1355033, 148.00
1717033,1176883,1355037, 74.00
1717038,1176885,1355040, 21.00
1717045,1176891,1355046, 974.00
1717050,1176893,1355048, 98.00
1717051,1176894,1355051, 190.00
1717058,1176899,1355057, 148.00
1717062,1176903,1355059, 95.00
1717061,1176902,1355061, 95.00
1717065,1176906,1355064, 66.00
1717078,1176916,1355076, 109.00
1717081,1176918,1355080, 78.00
1717070,1176909,1355068, 28.00
1717073,1176912,1355071, 39.00
1717071,1176910,1355069, 148.00
1717072,1176911,1355070, 28.00
1717076,1176915,1355074, 196.00
1717084,1176920,1355082, 56.00
1717092,1176926,1355089, 39.00
1717093,1176927,1355091, 74.00
1717097,1176931,1355094, 84.00
1717096,1176930,1355095, 39.00
1717099,1176933,1355097, 104.00
1717107,1176939,1355106, 74.00
1717104,1176937,1355101, 74.00
1729975,1181984,1366055, 52.00
1717112,1176941,1355113, 109.00
1717118,1176945,1355116, 74.00
1762515,1193977,1398094, 52.00
1729884,1181937,1365967, 21.00
1717139,1176963,1355137, 66.00
1717143,1176966,1355140, 66.00
1717148,1176971,1355147, 56.00
1717145,1176968,1355143, 39.00
1717150,1176972,1355148, 148.00
1717155,1176976,1355152, 56.00
1724197,1179661,1360335, 221.00
1729886,1181938,1365968, 21.00
1717176,1176993,1355170, 95.00
1717187,1177001,1355179, 12.00
1717181,1176997,1355175, 5.00
1717201,1177012,1355193, 39.00
1717203,1177013,1355194, 74.00
1717209,1177017,1355199, 132.00
1717213,1177020,1355202, 39.00
1717220,1177024,1355209, 42.00
1717217,1177023,1355207, 74.00
1717232,1177032,1355216, 95.00
1717223,1177026,1355213, 74.00
1717227,1177028,1355217, 39.00
1717237,1177036,1355225, 56.00
1717238,1177037,1355226, 74.00
1717247,1177045,1355235, 39.00
1717248,1177046,1355237, 74.00
1717255,1177051,1355245, 55.00
1717265,1177058,1355252, 29.00
1717269,1177060,1355256, 39.00
1717278,1177065,1355265, 148.00
1717280,1177067,1355267, 78.00
1717294,1177074,1355277, 148.00
1717288,1177072,1355274, 39.00
1717290,1177073,1355275, 74.00
1717298,1177076,1355280, 148.00
1717859,1177330,1355286, 148.00
1717301,1177078,1355282, 78.00
1717303,1177079,1355285, 39.00
1719163,1178451,1355292, 74.00
1719164,1178452,1355293, 98.00
1719169,1178457,1355298, 74.00
1719172,1178460,1355302, 78.00
1719170,1178458,1355300, 148.00
1719177,1178465,1355308, 39.00
1719175,1178463,1355306, 66.00
1719193,1178480,1355324, 148.00
1719179,1178467,1355311, 66.00
1719181,1178469,1355313, 95.00
1719186,1178473,1355317, 39.00
1719195,1178482,1355326, 55.00
1719185,1178472,1355316, 74.00
1719188,1178475,1355319, 39.00
1719192,1178479,1355323, 74.00
1719187,1178474,1355318, 74.00
1719196,1178483,1355327, 74.00
1719208,1178495,1355339, 109.00
1719216,1178502,1355351, 74.00
1719211,1178498,1355346, 26.00
1719210,1178497,1355345, 74.00
1719248,1178524,1355373, 66.00
1719249,1178525,1355375, 148.00
1719261,1178529,1355380, 66.00
1719426,1178665,1355549, 208.00
1719298,1178549,1355404, 55.00
1719300,1178550,1355406, 148.00
1719307,1178556,1355412, 74.00
1719302,1178551,1355407, 74.00
1719314,1178562,1355419, 74.00
1719316,1178563,1355420, 39.00
1719318,1178564,1355421, 66.00
1719321,1178567,1355424, 78.00
1719325,1178571,1355429, 52.00
1719323,1178569,1355427, 98.00
1719328,1178574,1355433, 74.00
1719329,1178575,1355434, 39.00
1719332,1178578,1355437, 74.00
1719339,1178584,1355447, 78.00
1735541,1184603,1371523, 104.00
1719347,1178592,1355457, 39.00
1719359,1178601,1355468, 78.00
1719352,1178595,1355461, 74.00
1719349,1178593,1355458, 104.00
1719369,1178611,1355480, 74.00
1719532,1178757,1355664, 109.00
1719374,1178615,1355486, 74.00
1719392,1178632,1355503, 148.00
1719390,1178631,1355502, 78.00
1719393,1178633,1355504, 66.00
1719397,1178637,1355509, 26.00
1719395,1178635,1355506, 39.00
1719394,1178634,1355505, 39.00
1719396,1178636,1355508, 148.00
1719398,1178638,1355511, 78.00
1719403,1178643,1355517, 74.00
1719416,1178655,1355534, 148.00
1719405,1178645,1355521, 74.00
1719406,1178646,1355522, 74.00
1719407,1178647,1355524, 148.00
1719410,1178649,1355526, 52.00
1719411,1178650,1355529, 218.00
1719412,1178651,1355530, 39.00
1719413,1178652,1355531, 66.00
1719420,1178659,1355538, 39.00
1719418,1178657,1355536, 66.00
1719422,1178661,1355545, 39.00
1719421,1178660,1355543, 98.00
1723800,1179404,1359989, 74.00
1719427,1178666,1355552, 74.00
1719424,1178663,1355547, 95.00
1748509,1189044,1384439, 52.00
1719425,1178664,1355548, 148.00
1719428,1178667,1355553, 52.00
1719429,1178668,1355554, 109.00
1719430,1178669,1355555, 74.00
1719431,1178670,1355556, 74.00
1719435,1178674,1355561, 74.00
1719437,1178676,1355563, 28.00
1719439,1178678,1355566, 104.00
1719442,1178681,1355570, 26.00
1719440,1178679,1355568, 28.00
1719441,1178680,1355569, 74.00
1719444,1178683,1355572, 87.00
1719452,1178691,1355580, 104.00
1719450,1178689,1355578, 74.00
1719457,1178694,1355587, 52.00
1719459,1178696,1355589, 39.00
1719462,1178699,1355592, 148.00
1719463,1178700,1355594, 52.00
1719464,1178701,1355595, 52.00
1719466,1178703,1355597, 66.00
1719473,1178709,1355605, 29.00
1719475,1178711,1355607, 78.00
1719478,1178714,1355610, 39.00
1719477,1178713,1355609, 39.00
1719479,1178715,1355611, 39.00
1742631,1186761,1378519, 78.00
1719482,1178718,1355616, 66.00
1719484,1178720,1355618, 74.00
1719483,1178719,1355617, 26.00
1719486,1178722,1355620, 74.00
1719489,1178725,1355626, 74.00
1724189,1179657,1360328, 95.00
1719488,1178724,1355624, 74.00
1719494,1178729,1355630, 39.00
1719497,1178732,1355634, 104.00
1719498,1178733,1355636, 74.00
1719501,1178736,1355640, 132.00
1719506,1178739,1355643, 66.00
1720800,1178975,1359212, 74.00
1719513,1178745,1355652, 148.00
1719508,1178741,1355646, 66.00
1719511,1178743,1355649, 109.00
1719522,1178749,1355656, 109.00
1719512,1178744,1355651, 52.00
1719521,1178748,1355655, 29.00
1719525,1178752,1355659, 74.00
1719524,1178751,1355658, 74.00
1719531,1178756,1355663, 110.00
1719527,1178753,1355660, 78.00
1719535,1178759,1355666, 26.00
1719537,1178761,1355669, 78.00
1719542,1178766,1355675, 39.00
1719543,1178767,1355676, 74.00
1719545,1178769,1355678, 66.00
1719549,1178772,1355683, 148.00
1719570,1178790,1355736, 39.00
1719553,1178776,1355688, 78.00
1719576,1178795,1355741, 74.00
1719584,1178798,1355746, 74.00
1732827,1183350,1368879, 78.00
1719559,1178782,1355699, 218.00
1719640,1178821,1355774, 74.00
1719665,1178834,1355788, 74.00
1719563,1178786,1355729, 148.00
1719564,1178787,1355730, 974.00
1719572,1178792,1355738, 52.00
1719577,1178796,1355742, 74.00
1719616,1178809,1355760, 39.00
1719617,1178810,1355761, 39.00
1719621,1178812,1355764, 98.00
1719628,1178815,1355767, 66.00
1719641,1178822,1355775, 39.00
1719649,1178826,1355779, 148.00
1719664,1178833,1355787, 66.00
1719672,1178837,1355791, 110.00
1719660,1178831,1355785, 74.00
1719657,1178830,1355784, 66.00
1719668,1178835,1355789, 39.00
1719676,1178839,1355793, 52.00
1719673,1178838,1355792, 74.00
1719677,1178840,1355795, 39.00
1719826,1178886,1357974, 52.00
1719684,1178843,1355802, 74.00
1719688,1178845,1355805, 74.00
1719689,1178846,1355807, 74.00
1719697,1178849,1355811, 78.00
1719698,1178850,1355812, 148.00
1719702,1178852,1355814, 78.00
1719709,1178855,1355817, 148.00
1719713,1178857,1355822, 74.00
1719714,1178858,1355823, 196.00
1719734,1178866,1356284, 148.00
1719727,1178864,1356089, 39.00
1719974,1178895,1359073, 109.00
1719739,1178869,1356517, 104.00
1719743,1178871,1356769, 74.00
1719747,1178873,1356853, 66.00
1719756,1178876,1357125, 148.00
1719780,1178880,1357325, 104.00
1719775,1178879,1357397, 74.00
1719784,1178882,1357463, 39.00
1719792,1178883,1357612, 98.00
1719877,1178889,1358608, 42.00
1729508,1181680,1365609, 39.00
1719949,1178894,1359071, 42.00
1724362,1179776,1360494, 109.00
1720016,1178900,1359080, 148.00
1720031,1178901,1359082, 42.00
1720046,1178906,1359089, 52.00
1720233,1178925,1359124, 974.00
1720095,1178911,1359103, 78.00
1723825,1179416,1360015, 218.00
1722333,1179173,1359519, 74.00
1720118,1178912,1359106, 74.00
1720137,1178913,1359107, 66.00
1720143,1178915,1359109, 109.00
1720172,1178916,1359111, 74.00
1720200,1178921,1359118, 109.00
1720195,1178918,1359115, 148.00
1724342,1179761,1360474, 42.00
1720228,1178923,1359123, 39.00
1720230,1178924,1359125, 74.00
1724343,1179762,1360475, 39.00
1720309,1178928,1359132, 109.00
1720331,1178929,1359138, 74.00
1720369,1178933,1359141, 109.00
1720373,1178934,1359143, 39.00
1720386,1178935,1359145, 148.00
1720437,1178940,1359152, 39.00
1720438,1178941,1359153, 95.00
1720452,1178943,1359156, 74.00
1720464,1178945,1359157, 39.00
1720474,1178947,1359161, 148.00
1720782,1178974,1359207, 52.00
1720514,1178950,1359169, 66.00
1720528,1178953,1359173, 66.00
1720564,1178959,1359184, 42.00
1720640,1178964,1359191, 76.00
1720658,1178966,1359193, 132.00
1720686,1178970,1359198, 39.00
1720681,1178969,1359199, 78.00
1721010,1178996,1359237, 74.00
1721022,1179004,1359252, 109.00
1721019,1179002,1359248, 110.00
1721034,1179009,1359254, 74.00
1741511,1186209,1377528, 52.00
1721043,1179014,1359263, 63.00
1721049,1179018,1359268, 148.00
1720885,1178978,1359216, 66.00
1721050,1179019,1359270, 39.00
1720922,1178980,1359220, 39.00
1720936,1178982,1359222, 110.00
1720941,1178984,1359224, 110.00
